master_id,order_num_total,customer_value_total,recency,tenure,kmeans_segment,hc_segment
bb832a12-5b38-11ea-b96b-000d3a38a36f,8.0,743.4100000000001,65,488,2,0
1214bcaa-9e7a-11e9-9897-000d3a38a36f,3.0,414.9,67,533,0,2
9d2abb0a-5428-11ea-b1db-000d3a38a36f,3.0,291.96,116,813,0,2
46e9a758-1907-11ea-9213-000d3a38a36f,3.0,227.65,192,554,0,2
4fc26e40-d961-11e9-93bc-000d3a38a36f,4.0,1111.88,124,623,2,0
b0b7e69c-285a-11ea-b87a-000d3a38a36f,2.0,146.64,192,646,0,2
a739cca8-2ba1-11ea-853d-000d3a38a36f,2.0,290.73,166,549,0,2
19a88f04-a8e9-11e9-a2fc-000d3a38a36f,4.0,531.42,61,2120,2,2
26f74a9c-a506-11e9-a2fc-000d3a38a36f,5.0,405.83000000000004,92,1050,2,2
18daeb46-3d16-11ea-9e19-000d3a38a36f,3.0,187.76,41,556,0,1
2970b5c0-e5fb-11e9-ad00-000d3a38a36f,2.0,259.77,219,607,0,2
756766b0-22e4-11ea-8523-000d3a38a36f,6.0,472.93999999999994,197,550,2,2
03cd40f8-ac04-11e9-a2fc-000d3a38a36f,3.0,304.97,47,832,0,1
20e893c6-51e1-11ea-a243-000d3a38a36f,3.0,416.94,212,543,0,2
e319ce46-9747-11ea-a9c8-000d3a38a36f,3.0,451.92,248,386,0,2
b2c53d56-a13a-11e9-a2fc-000d3a38a36f,6.0,498.43000000000006,13,833,4,1
91de9442-852e-11ea-80af-000d3a38a36f,2.0,458.90999999999997,119,395,0,2
bde74b2a-711e-11ea-adca-000d3a38a36f,2.0,138.48,55,455,0,2
8e259008-6251-11ea-9d1a-000d3a38a36f,3.0,259.39,135,454,0,2
e98cc966-9744-11ea-a9c8-000d3a38a36f,14.0,2542.28,8,358,1,0
50a761a0-5b0a-11ea-b22d-000d3a38a36f,5.0,767.9300000000001,36,466,4,1
d4336f1a-a993-11e9-a2fc-000d3a38a36f,2.0,467.14,93,578,0,1
b4321ec8-299f-11ea-b87a-000d3a38a36f,3.0,541.22,73,799,2,2
6e2d69a8-bc9e-11eb-8ef5-000d3a38a36f,2.0,286.1,4,6,3,3
5fdceb2a-a59a-11e9-a2fc-000d3a38a36f,5.0,492.96000000000004,128,930,2,0
d4a96db0-a2cb-11e9-a2fc-000d3a38a36f,5.0,467.83,36,445,4,1
f9377edc-2927-11ea-b87a-000d3a38a36f,4.0,405.36,24,584,4,1
de396a4e-1a9c-11ea-98d5-000d3a38a36f,6.0,862.4300000000001,212,814,2,0
764f0140-4f3b-11ea-99ba-000d3a38a36f,5.0,626.62,48,563,4,1
b842cce6-aa9d-11e9-a2fc-000d3a38a36f,9.0,1102.82,29,694,1,0
569adb9a-0768-11eb-8ffc-000d3a38a36f,2.0,591.8800000000001,147,238,3,3
8995d20c-ff2b-11e9-a5e8-000d3a38a36f,5.0,555.93,111,601,2,1
a6a10080-a0ba-11e9-a2fc-000d3a38a36f,6.0,885.6800000000001,12,863,4,0
82d1997e-a91d-11e9-a2fc-000d3a38a36f,8.0,978.87,126,2048,1,0
d413910c-2739-11eb-8a9b-000d3a38a36f,2.0,175.73000000000002,133,198,3,3
5cb7715e-b120-11e9-9757-000d3a38a36f,17.0,2078.17,37,808,1,0
7dcd7e8a-9e31-11e9-9897-000d3a38a36f,3.0,365.96,105,2547,2,2
3cb7ad74-aefa-11e9-a2fc-000d3a38a36f,2.0,200.72,267,921,0,2
e7373378-a24d-11e9-a2fc-000d3a38a36f,2.0,746.3399999999999,165,815,2,2
a0288834-5bf1-11ea-9714-000d3a38a36f,4.0,733.96,2,522,4,1
8d7508fc-1b69-11ea-9812-000d3a38a36f,3.0,711.95,16,686,4,1
0e21f8a2-d6f0-11e9-93bc-000d3a38a36f,8.0,908.9200000000001,90,636,2,0
f5127b3e-d663-11e9-93bc-000d3a38a36f,4.0,700.36,163,642,2,2
6840d390-12a9-11ea-a001-000d3a38a36f,4.0,680.89,89,809,2,2
9114aa02-a5ae-11e9-a2fc-000d3a38a36f,4.0,705.47,330,1270,2,2
4c72abd0-a56b-11e9-a2fc-000d3a38a36f,5.0,1052.28,6,701,4,1
dd1700d2-a5a2-11e9-a2fc-000d3a38a36f,2.0,285.46,341,997,0,2
9a5ac498-a9aa-11e9-a2fc-000d3a38a36f,7.0,1350.99,283,335,2,0
d05bc6dc-5bc5-11ea-a6e2-000d3a38a36f,2.0,390.71000000000004,233,463,0,2
69de254e-d6d2-11e9-93bc-000d3a38a36f,3.0,130.47,105,639,0,2
0022f41e-5597-11eb-9e65-000d3a38a36f,2.0,154.98,12,139,3,3
f1dc632e-2b56-11ea-9d27-000d3a38a36f,2.0,200.46,190,547,0,2
74b84a94-f757-11e9-841e-000d3a38a36f,4.0,919.94,317,602,2,2
7cc4d580-98ca-11ea-b97a-000d3a38a36f,9.0,729.36,56,380,2,0
3027c932-5b56-11ea-a643-000d3a38a36f,5.0,1168.6799999999998,146,484,2,0
039d5faa-23b3-11eb-9cdc-000d3a38a36f,2.0,310.7,191,203,3,3
b199b1c6-b0dc-11e9-9757-000d3a38a36f,3.0,294.97,202,835,0,2
a6f88846-b046-11e9-9757-000d3a38a36f,7.0,1776.65,364,791,2,0
33b1656c-a37e-11e9-a2fc-000d3a38a36f,4.0,384.08000000000004,73,794,0,2
08bb1572-dddc-11e9-a848-000d3a38a36f,2.0,128.98,203,618,0,2
889c37be-a44b-11e9-a2fc-000d3a38a36f,5.0,860.9300000000001,46,774,4,0
33f9313e-752f-11ea-b23f-000d3a38a36f,10.0,1561.21,41,1016,1,0
d014a9f4-c507-11ea-b1fc-000d3a38a36f,2.0,463.43,6,325,4,1
37406470-d674-11e9-93bc-000d3a38a36f,2.0,364.90999999999997,183,647,0,2
34041a14-a3bf-11e9-a2fc-000d3a38a36f,3.0,420.56,69,788,0,2
125e00b0-a8e6-11e9-a2fc-000d3a38a36f,4.0,533.4399999999999,359,2126,2,2
5a4c385a-530f-11ea-acd3-000d3a38a36f,3.0,501.93000000000006,331,495,0,2
a03699e8-7c06-11eb-ae55-000d3a38a36f,2.0,400.19,48,91,3,3
85731b98-a766-11e9-a2fc-000d3a38a36f,11.0,1176.79,7,2435,1,0
d9190a84-fe26-11e9-a5e8-000d3a38a36f,2.0,558.04,24,576,4,1
d7dd8b60-b1a3-11e9-89fa-000d3a38a36f,4.0,732.37,86,686,2,2
00d37630-2b32-11ea-9d27-000d3a38a36f,6.0,2349.8199999999997,38,582,1,0
59f449f4-a96b-11e9-a2fc-000d3a38a36f,7.0,2321.13,12,554,1,0
11607fce-ee02-11e9-9346-000d3a38a36f,3.0,226.31,274,598,0,2
42fb6be6-a976-11e9-a2fc-000d3a38a36f,2.0,299.89,96,134,3,3
e1ddac60-5bc8-11ea-ac49-000d3a38a36f,3.0,384.96000000000004,85,516,0,2
c1e3bf24-ab8f-11e9-a2fc-000d3a38a36f,3.0,379.68,333,1560,0,2
a5635f70-f825-11e9-b138-000d3a38a36f,4.0,1712.6100000000001,237,702,2,0
d59d92ee-9a66-11ea-9fd8-000d3a38a36f,7.0,1139.83,5,455,4,0
6c880e72-c4ed-11ea-98f7-000d3a38a36f,3.0,310.47,19,326,4,1
410ca690-a540-11e9-a2fc-000d3a38a36f,2.0,219.98,173,703,0,2
79b442ba-e918-11ea-8145-000d3a38a36f,3.0,819.57,134,277,3,3
3a4809a2-9fb0-11e9-a2fc-000d3a38a36f,3.0,609.97,344,756,2,2
b0537c88-b191-11e9-89fa-000d3a38a36f,2.0,449.98,159,216,3,3
415e400e-76a5-11ea-b23f-000d3a38a36f,12.0,1327.28,84,404,1,0
7baf1c74-b067-11e9-9757-000d3a38a36f,3.0,340.47,51,484,0,1
a369ee50-630a-11ea-a6dc-000d3a38a36f,3.0,668.97,123,450,2,2
12e97a0c-120c-11ea-916f-000d3a38a36f,4.0,1154.6599999999999,9,499,4,1
ad0e4a10-dddf-11e9-a848-000d3a38a36f,4.0,418.8,211,618,0,2
855a0ad6-af8b-11e9-a2fc-000d3a38a36f,4.0,293.51,33,894,4,1
5e93eea8-5bc0-11ea-94b9-000d3a38a36f,3.0,372.91999999999996,189,499,0,2
c8b2ca54-1875-11ea-9213-000d3a38a36f,4.0,964.64,251,570,2,2
f14a3114-f11a-11e9-9346-000d3a38a36f,2.0,272.98,186,596,0,2
665a03a0-2eae-11ea-bfbd-000d3a38a36f,3.0,398.95,50,562,4,2
ae9024b4-a5a7-11e9-a2fc-000d3a38a36f,4.0,472.92,207,833,2,2
0a0a39f8-5451-11ea-b1db-000d3a38a36f,3.0,283.46,326,500,0,2
4af4237e-a20f-11e9-a2fc-000d3a38a36f,5.0,523.95,18,819,4,1
e121962c-e482-11ea-b769-000d3a38a36f,2.0,304.46,94,283,3,3
fee115b4-aae7-11e9-a2fc-000d3a38a36f,2.0,130.72,254,1392,0,2
50de862a-2559-11eb-a59b-000d3a38a36f,2.0,459.29,161,766,0,2
ae078c56-ae5a-11e9-a2fc-000d3a38a36f,4.0,470.97,205,964,2,2
981e82e8-5b3c-11ea-87e2-000d3a38a36f,2.0,479.96000000000004,251,501,0,2
65e8b438-1334-11ea-a001-000d3a38a36f,7.0,816.87,362,829,2,2
1ccdd4d2-a326-11e9-a2fc-000d3a38a36f,6.0,952.19,10,800,4,0
3be18c78-ede6-11e9-88c1-000d3a38a36f,2.0,363.66999999999996,259,600,0,2
aa62e190-d6b4-11e9-93bc-000d3a38a36f,6.0,895.7,240,651,2,0
898c0f4c-a5da-11e9-a2fc-000d3a38a36f,10.0,1613.6000000000001,32,1184,1,0
9fd2a416-a56a-11e9-a2fc-000d3a38a36f,2.0,140.87,56,836,0,2
f1ccbb94-1315-11ea-a001-000d3a38a36f,2.0,145.98,50,836,0,2
09834bb6-0bec-11eb-8ffc-000d3a38a36f,5.0,1785.3,53,232,4,3
ffc47e38-003d-11eb-8341-000d3a38a36f,2.0,320.40999999999997,178,297,0,2
4ebaaa1c-cdbc-11ea-b31f-000d3a38a36f,4.0,489.93,134,312,0,2
1dd2a8a4-1efe-11ea-81ff-000d3a38a36f,7.0,1201.56,125,608,2,0
77b1bec4-a216-11e9-a2fc-000d3a38a36f,2.0,214.96999999999997,288,819,0,2
51538fca-468d-11ea-b6c0-000d3a38a36f,2.0,164.96,125,670,0,2
747ff742-a929-11e9-a2fc-000d3a38a36f,6.0,654.4200000000001,119,1634,2,0
fde9f7d2-b0ac-11e9-9757-000d3a38a36f,12.0,3066.7999999999997,46,933,1,0
c36e6408-a1d8-11ea-9c18-000d3a38a36f,2.0,419.98,91,366,0,2
3a8ea8dc-1212-11eb-8ffc-000d3a38a36f,4.0,595.85,15,225,3,3
b842051e-ad53-11e9-a2fc-000d3a38a36f,4.0,556.6899999999999,161,1126,2,2
67756d10-b14a-11e9-9757-000d3a38a36f,8.0,1348.58,169,736,2,0
b8bd27aa-b12a-11e9-9757-000d3a38a36f,4.0,384.99,15,747,4,1
cc7a9380-a91a-11e9-a2fc-000d3a38a36f,13.0,1731.42,206,2059,1,0
3d6a4ae8-c4e7-11ea-98f7-000d3a38a36f,4.0,755.91,195,327,2,2
a62dd61a-6b2a-11ea-9c62-000d3a38a36f,2.0,279.48,17,441,4,1
a13b31a2-5ba8-11ea-801f-000d3a38a36f,2.0,419.24,19,499,4,1
2ecaa098-9d18-11e9-9897-000d3a38a36f,4.0,814.99,57,1679,2,2
5bcb9f78-af67-11e9-a2fc-000d3a38a36f,3.0,1028.6100000000001,126,538,2,2
e850056e-2be1-11ea-91ab-000d3a38a36f,2.0,460.73,234,548,0,2
325a829c-ce53-11ea-b31f-000d3a38a36f,3.0,345.46999999999997,2,311,4,1
d71bcc74-4090-11ea-9be8-000d3a38a36f,4.0,396.36,56,564,4,1
2b39c50a-26dc-11ea-aaaa-000d3a38a36f,16.0,1408.0,85,820,1,0
8a59e6fc-e7c3-11ea-8f44-000d3a38a36f,2.0,480.95,75,279,3,2
f6dd8b52-e1f3-11e9-957d-000d3a38a36f,10.0,1252.84,68,612,1,0
7eebaa02-b16a-11e9-89fa-000d3a38a36f,7.0,1157.76,94,818,2,0
40c7d3ba-9ec6-11e9-9897-000d3a38a36f,4.0,761.7800000000001,329,933,2,2
053a60ec-2927-11ea-b87a-000d3a38a36f,6.0,848.73,183,831,2,0
20bfa842-2ad3-11ea-9d27-000d3a38a36f,5.0,592.85,41,781,4,1
e25d1e2c-25c8-11ea-b1c8-000d3a38a36f,8.0,1143.8,69,560,1,0
42622bec-ae09-11e9-a2fc-000d3a38a36f,6.0,925.92,333,551,2,0
2e6eda80-abf3-11e9-a2fc-000d3a38a36f,7.0,661.41,152,1189,2,0
27449e02-aa40-11e9-a2fc-000d3a38a36f,5.0,536.42,116,1762,2,2
aeaaa252-a1ca-11e9-a2fc-000d3a38a36f,3.0,273.96,189,825,0,2
f471ef18-e416-11ea-b769-000d3a38a36f,2.0,209.84,131,282,0,3
f7bcc2ee-fa4f-11e9-b138-000d3a38a36f,2.0,159.98,204,581,0,2
71d6a658-a154-11e9-a2fc-000d3a38a36f,4.0,247.96,101,832,0,2
493ffe82-2530-11ea-bf27-000d3a38a36f,2.0,363.97,11,638,4,1
8f2931c8-ab10-11ea-b736-000d3a38a36f,2.0,348.46999999999997,6,356,4,1
fdd03e9c-de14-11e9-957d-000d3a38a36f,3.0,190.47,131,617,0,2
7df27f4a-6497-11eb-add3-000d3a38a36f,4.0,231.54999999999998,42,120,3,3
7a71ac1a-a503-11e9-a2fc-000d3a38a36f,3.0,208.45999999999998,312,1053,0,2
19da8578-1a49-11ea-941b-000d3a38a36f,5.0,1054.8999999999999,107,576,2,0
c2193710-0f95-11eb-8ffc-000d3a38a36f,2.0,199.98,222,228,0,3
6beb3b78-3993-11ea-85d6-000d3a38a36f,2.0,87.47999999999999,257,672,0,2
4159cc38-5b05-11ea-82d2-000d3a38a36f,3.0,549.95,91,462,0,2
28d36210-a303-11e9-a2fc-000d3a38a36f,5.0,621.94,342,802,2,2
8e4be456-a2b2-11e9-a2fc-000d3a38a36f,4.0,256.07,328,808,0,2
e53cf078-acf5-11e9-a2fc-000d3a38a36f,6.0,1750.65,54,1125,1,0
39e5450c-1a52-11ea-941b-000d3a38a36f,4.0,332.46,113,589,0,2
f174abea-ab21-11e9-a2fc-000d3a38a36f,4.0,268.46,361,1634,0,2
e657ee1c-278a-11ea-aaaa-000d3a38a36f,3.0,389.86,8,831,4,1
806572e8-709e-11ea-95d1-000d3a38a36f,5.0,918.72,49,478,4,0
11e7ac36-eef3-11ea-b13a-000d3a38a36f,4.0,524.8199999999999,15,137,3,3
ef11ee38-2ae4-11ea-9d27-000d3a38a36f,5.0,751.9,26,818,4,1
ea0c6da8-ab25-11e9-a2fc-000d3a38a36f,20.0,1451.1799999999998,102,1621,1,0
4d4e17e4-ac03-11e9-a2fc-000d3a38a36f,5.0,639.78,186,1179,2,2
a1fce390-d8a1-11e9-93bc-000d3a38a36f,4.0,542.48,84,624,2,2
677ec0b0-a1c6-11e9-a2fc-000d3a38a36f,3.0,186.47,119,825,0,2
fe446e52-ee09-11e9-9346-000d3a38a36f,3.0,319.97,60,597,0,1
d2c1c6d8-5ffd-11ea-8dd8-000d3a38a36f,3.0,595.38,166,393,0,2
76495924-9799-11ea-a9c8-000d3a38a36f,5.0,735.83,34,341,4,1
2fbef7a0-2063-11ea-87bf-000d3a38a36f,2.0,221.07999999999998,16,584,4,1
7d15580e-74f6-11ea-bb48-000d3a38a36f,5.0,679.87,232,703,2,2
485a8df6-7f2c-11ea-80af-000d3a38a36f,4.0,905.8100000000001,22,633,4,1
203cecd6-638b-11ea-a6dc-000d3a38a36f,2.0,925.6400000000001,16,448,4,1
8a773724-a594-11e9-a2fc-000d3a38a36f,4.0,535.47,304,1002,2,2
30e7b060-1878-11ea-9213-000d3a38a36f,6.0,1552.26,202,556,2,0
845e5e98-ad06-11e9-a2fc-000d3a38a36f,4.0,740.69,193,1092,2,2
529964d6-97ff-11ea-9d91-000d3a38a36f,6.0,1644.2,26,382,4,0
e0e4ee04-12a3-11ea-a001-000d3a38a36f,2.0,577.92,136,852,0,2
4d303c44-a184-11e9-a2fc-000d3a38a36f,9.0,909.97,44,829,1,0
22ef2a7c-b169-11e9-89fa-000d3a38a36f,2.0,317.71,323,718,0,2
702d7cb2-a543-11e9-a2fc-000d3a38a36f,2.0,289.97,172,703,0,2
64ebe762-d1b1-11ea-b0fc-000d3a38a36f,4.0,799.9300000000001,75,307,3,2
0b952e00-85d8-11ea-a90b-000d3a38a36f,3.0,626.47,35,362,4,1
fb1b8920-a7f2-11e9-a2fc-000d3a38a36f,8.0,825.48,2,2156,4,1
d15015e2-187d-11ea-9213-000d3a38a36f,9.0,1264.9,105,594,1,0
1d19eabe-4774-11ea-b6c0-000d3a38a36f,17.0,3179.7,4,669,1,0
85465936-e2cc-11e9-ad00-000d3a38a36f,4.0,495.46000000000004,14,611,4,1
57c8054a-2be2-11ea-91ab-000d3a38a36f,3.0,429.96000000000004,206,548,0,2
8da3ff88-a934-11e9-a2fc-000d3a38a36f,43.0,7196.42,59,1234,1,0
5dd49718-0185-11eb-9c30-000d3a38a36f,11.0,1934.38,100,247,1,0
57d8a3fe-a8bc-11e9-a2fc-000d3a38a36f,5.0,641.34,5,1871,4,1
8754c04e-aaa7-11e9-a2fc-000d3a38a36f,2.0,180.95999999999998,134,693,0,2
96584eea-47cc-11ea-b6c0-000d3a38a36f,2.0,511.97,346,662,0,2
d24bca2c-1fbc-11ea-87bf-000d3a38a36f,2.0,349.97,202,624,0,2
bb279474-160d-11ea-aa74-000d3a38a36f,9.0,1113.85,239,787,2,0
de2e9c32-a41c-11e9-a2fc-000d3a38a36f,2.0,370.98,265,780,0,2
14b0a062-012d-11ea-a5e8-000d3a38a36f,3.0,412.96000000000004,173,619,0,2
feff9c84-b00d-11e9-9757-000d3a38a36f,3.0,283.21999999999997,295,675,0,2
79f5c3ec-b0c1-11e9-9757-000d3a38a36f,2.0,280.85,36,769,0,1
5484f6a0-bbb5-11ea-a0c9-000d3a38a36f,2.0,360.47,48,336,3,2
c2349a80-9dba-11e9-9897-000d3a38a36f,4.0,290.83000000000004,80,2258,2,2
8c1a36d6-29fa-11ea-87cc-000d3a38a36f,2.0,135.97,105,696,0,2
b508c312-9fb4-11e9-a2fc-000d3a38a36f,11.0,809.07,276,1580,1,0
66ef6cf4-27ee-11ea-a043-000d3a38a36f,3.0,374.97,13,636,4,1
09ead438-9753-11ea-a9c8-000d3a38a36f,2.0,411.95000000000005,329,386,0,2
6a378636-9b9c-11ea-a27a-000d3a38a36f,3.0,374.32000000000005,88,238,3,3
82be4b54-13a7-11ea-a001-000d3a38a36f,3.0,329.94,183,704,0,2
7b358534-2a07-11ea-87cc-000d3a38a36f,2.0,484.88,63,774,0,2
d7caeeda-ad23-11e9-a2fc-000d3a38a36f,4.0,508.71000000000004,206,1107,2,2
48aa8e64-6659-11ea-82da-000d3a38a36f,3.0,410.13,251,489,0,2
f6de2bd0-a36d-11e9-a2fc-000d3a38a36f,3.0,529.22,204,795,2,2
cc157e4c-5bed-11ea-b5b6-000d3a38a36f,4.0,399.93,6,530,4,1
46fdb554-a5c1-11e9-a2fc-000d3a38a36f,17.0,2259.95,136,2213,1,0
e7c57e80-1e9d-11eb-82d1-000d3a38a36f,2.0,171.88,99,209,3,3
2fcc1132-52f5-11ea-9ade-000d3a38a36f,6.0,501.97,29,527,4,1
eb597534-2e47-11ea-9ad5-000d3a38a36f,4.0,538.87,114,635,2,2
4a3f22ee-b0ec-11e9-9757-000d3a38a36f,4.0,389.96000000000004,273,762,0,2
49528ea4-5ffe-11ea-8dd8-000d3a38a36f,14.0,3675.56,33,500,1,0
35bf1bf0-a2c1-11e9-a2fc-000d3a38a36f,4.0,167.96,190,806,0,2
63745032-ab69-11e9-a2fc-000d3a38a36f,7.0,449.92999999999995,15,1353,4,1
81b9e456-e2ed-11e9-ad00-000d3a38a36f,3.0,442.99,116,767,0,2
5cd67ed6-a5a5-11e9-a2fc-000d3a38a36f,3.0,547.47,323,829,2,2
4efe2a3a-18d1-11ea-9213-000d3a38a36f,3.0,319.96,261,567,0,2
0fa34bd2-a38c-11e9-a2fc-000d3a38a36f,8.0,852.28,110,793,2,0
5426a8d8-a8c5-11e9-a2fc-000d3a38a36f,3.0,1100.99,72,2158,2,2
2fcaf8e4-2bb6-11ea-853d-000d3a38a36f,5.0,974.94,103,548,2,0
6ee27ee0-ff14-11e9-a5e8-000d3a38a36f,3.0,504.97,256,559,0,2
13966682-5649-11ea-b9b9-000d3a38a36f,2.0,575.0,188,542,0,2
fa305e08-66cb-11ea-82da-000d3a38a36f,5.0,415.6,3,443,4,1
15e697be-5bf7-11ea-a55f-000d3a38a36f,7.0,666.9,280,517,2,2
160db8aa-aa98-11e9-a2fc-000d3a38a36f,6.0,1041.9099999999999,246,573,2,0
e7819702-2bf4-11ea-91ab-000d3a38a36f,5.0,958.85,353,548,2,2
018a6c62-a132-11e9-a2fc-000d3a38a36f,5.0,679.6700000000001,117,834,2,0
4d3d66c0-2033-11ea-87bf-000d3a38a36f,9.0,1439.78,105,561,1,0
5c0c1e28-3972-11ea-85d6-000d3a38a36f,6.0,758.8199999999999,96,634,2,0
265d02a8-253e-11ea-bf27-000d3a38a36f,4.0,879.23,92,613,2,2
2d604734-3dbe-11ea-9e19-000d3a38a36f,7.0,762.97,121,631,2,0
14f40ac6-afe5-11e9-9757-000d3a38a36f,4.0,762.73,74,860,2,2
6d2c6a30-a1ee-11e9-a2fc-000d3a38a36f,2.0,297.48,35,822,0,1
0e430d4e-a52c-11e9-a2fc-000d3a38a36f,6.0,1008.89,72,1157,2,0
0c719814-66ce-11ea-82da-000d3a38a36f,3.0,418.49,300,442,0,2
d9d7ef6c-4624-11ea-b6c0-000d3a38a36f,5.0,286.94,353,670,0,2
912cdd58-9f2c-11e9-9897-000d3a38a36f,4.0,183.12,111,797,0,2
45e919de-29f5-11ea-87cc-000d3a38a36f,12.0,1857.67,26,820,1,0
e08d60a8-b1cd-11e9-89fa-000d3a38a36f,5.0,521.1899999999999,208,683,2,2
6c0d6b08-a389-11e9-a2fc-000d3a38a36f,9.0,1244.15,142,793,1,0
c5ffc76c-a5bb-11e9-a2fc-000d3a38a36f,8.0,1238.43,5,1804,1,0
57ca992a-26ad-11ea-aaaa-000d3a38a36f,5.0,679.8599999999999,44,794,4,1
c672f11a-aef8-11e9-a2fc-000d3a38a36f,2.0,116.72,238,921,0,2
9764c0de-dea4-11e9-957d-000d3a38a36f,3.0,352.97,235,616,0,2
81a7dc00-2697-11ea-b9a0-000d3a38a36f,6.0,1081.94,34,667,4,0
4116f666-a68a-11eb-a6d3-000d3a299ebf,2.0,311.86,35,36,3,3
87367058-9dd2-11e9-9897-000d3a38a36f,9.0,946.96,88,935,1,0
802543a0-26ff-11ea-aaaa-000d3a38a36f,7.0,1264.02,57,724,1,0
7f2a215a-ac1b-11e9-a2fc-000d3a38a36f,15.0,1604.04,340,1401,1,0
9bae735c-9ddf-11e9-9897-000d3a38a36f,28.0,2773.68,79,1885,1,0
a1db752a-af9d-11e9-a2fc-000d3a38a36f,3.0,405.42999999999995,68,957,0,1
92531d48-ad49-11e9-a2fc-000d3a38a36f,17.0,1934.99,7,1061,1,0
05081884-3ed1-11ea-b794-000d3a38a36f,7.0,813.13,18,605,4,1
62f8a0c6-a575-11e9-a2fc-000d3a38a36f,3.0,634.76,258,837,2,2
ed7f5eb8-b026-11e9-9757-000d3a38a36f,5.0,612.39,149,1598,2,2
26f0f738-5bf3-11ea-aa73-000d3a38a36f,3.0,672.47,91,512,2,2
7442a43a-a719-11e9-a2fc-000d3a38a36f,2.0,262.96999999999997,328,2392,0,2
7b7c68e6-85e2-11ea-a90b-000d3a38a36f,5.0,1043.8600000000001,209,779,2,2
d165c620-a781-11e9-a2fc-000d3a38a36f,2.0,258.95,220,2409,0,2
8926a622-a8b7-11e9-a2fc-000d3a38a36f,6.0,745.74,66,1878,2,0
c8b46b46-a298-11e9-a2fc-000d3a38a36f,2.0,327.98,198,809,0,2
37b7bac6-a84c-11e9-a2fc-000d3a38a36f,2.0,259.98,119,2005,0,2
ddb90058-15e6-11ea-aa74-000d3a38a36f,5.0,546.88,358,641,2,2
353e0aa2-9dac-11e9-9897-000d3a38a36f,5.0,369.99,224,3044,2,2
16be1ef8-4500-11eb-806e-000d3a38a36f,4.0,340.43,7,160,3,3
5088faba-d6eb-11e9-93bc-000d3a38a36f,3.0,498.96000000000004,139,637,0,2
3654a4de-5b0a-11ea-87a3-000d3a38a36f,4.0,751.2,43,472,4,1
dc20730a-5bca-11ea-9aa5-000d3a38a36f,4.0,2357.8900000000003,28,531,4,0
a53eed14-af48-11e9-a2fc-000d3a38a36f,2.0,164.89000000000001,170,819,0,2
0d78721c-d106-11ea-8b59-000d3a38a36f,2.0,82.48,272,308,0,2
fde16f4e-ac02-11e9-a2fc-000d3a38a36f,4.0,532.93,190,786,2,2
c44b5a22-f1d6-11ea-bde9-000d3a38a36f,2.0,189.57999999999998,263,266,0,3
8337762c-5642-11ea-b9b9-000d3a38a36f,2.0,386.98,7,542,4,1
d6c59b44-0083-11ea-a5e8-000d3a38a36f,4.0,454.39,56,633,4,1
a37ae862-9902-11ea-b97a-000d3a38a36f,3.0,299.95,214,380,0,2
5b42634e-a11a-11e9-a2fc-000d3a38a36f,3.0,228.97,15,835,4,1
d2fa0c24-9edb-11ea-80cd-000d3a38a36f,2.0,208.21999999999997,298,372,0,2
c0d3f126-a5a9-11e9-a2fc-000d3a38a36f,4.0,1380.78,29,324,4,1
4ead3892-9e2d-11e9-9897-000d3a38a36f,3.0,145.96,92,490,0,2
df58ad34-c4f8-11ea-98f7-000d3a38a36f,4.0,421.86,54,325,3,2
b8d62f64-2778-11eb-8a9b-000d3a38a36f,2.0,406.96000000000004,138,198,3,3
5695b238-2c1b-11ea-91ab-000d3a38a36f,2.0,191.97,50,603,0,1
c505bb46-5641-11ea-b9b9-000d3a38a36f,3.0,279.96,88,542,0,1
766dcb38-d62e-11e9-93bc-000d3a38a36f,4.0,614.97,59,653,4,2
ceebdba6-f82a-11e9-b138-000d3a38a36f,2.0,173.47,277,513,0,2
fb237eb6-40f2-11ea-8359-000d3a38a36f,4.0,1202.76,8,668,4,1
9ba6491e-2be9-11ea-91ab-000d3a38a36f,4.0,585.94,233,794,2,2
60fd76ee-bbb2-11ea-a0c9-000d3a38a36f,3.0,286.86,33,336,3,1
eeaf6862-a2d6-11e9-a2fc-000d3a38a36f,4.0,353.7,179,805,0,2
555a0b22-a2bd-11e9-a2fc-000d3a38a36f,4.0,856.89,207,807,2,2
b887e240-9746-11ea-a9c8-000d3a38a36f,3.0,1074.97,56,76,3,3
c14c523a-4e1c-11ea-99ba-000d3a38a36f,2.0,739.94,338,629,0,2
3ab65f5e-263e-11eb-8a9b-000d3a38a36f,3.0,708.8000000000001,24,201,3,3
e70a6778-b128-11e9-9757-000d3a38a36f,51.0,4960.56,26,2943,1,0
17746382-132f-11eb-8ffc-000d3a38a36f,3.0,682.12,30,240,3,3
d13be372-d34b-11ea-9838-000d3a38a36f,2.0,365.47,2,305,4,1
79c1d056-c820-11ea-a167-000d3a38a36f,4.0,680.33,203,241,3,2
2f10b8a4-5b35-11ea-9812-000d3a38a36f,3.0,424.45,24,474,4,1
f147f51a-94ea-11ea-85df-000d3a38a36f,5.0,973.75,82,1121,2,2
80a2f0c6-1da8-11ea-8bf2-000d3a38a36f,6.0,893.72,67,679,2,0
9335e6e2-7281-11eb-aa44-000d3a38a36f,2.0,245.85000000000002,95,105,3,3
3b6b01a2-d7ac-11e9-93bc-000d3a38a36f,9.0,689.8199999999999,25,817,4,0
